AÑO;MES;N° MES;N° DIA;TIPO DIA;DIA;FECHA;HORA;Gran Usuario MEM;DISTRIBUIDOR (demanda estacional+GUMEs);DEMANDA LOCAL [MWh];BUENOS AIRES;CATAMARCA;CHACO;CHUBUT;CORDOBA;CORRIENTES;ENTRE RIOS;FORMOSA;JUJUY;LA PAMPA;LA RIOJA;MENDOZA;MISIONES;NEUQUEN;RIO NEGRO;SALTA;SAN JUAN;SAN LUIS;SANTA CRUZ;SANTA FE;SGO.DEL ESTERO;TUCUMAN
2022;mar-22;3;23;Hábil;Miércoles;23/3/2022;20;2.495,03;14.357,22;16.852,25;8.397,33;165,88;311,82;540,64;1.303,79;313,73;492,16;155,43;145,81;105,54;198,07;653,61;348,38;231,51;268,56;302,80;285,11;189,58;138,03;1.654,96;229,44;420,08
2022;mar-22;3;23;Hábil;Miércoles;23/3/2022;21;2.358,57;14.724,83;17.083,40;8.557,97;173,87;324,45;542,67;1.317,66;309,25;486,40;161,13;157,28;109,72;202,67;703,39;339,62;260,49;294,33;318,55;193,07;199,68;148,72;1.590,53;247,47;444,50
2022;mar-22;3;23;Hábil;Miércoles;23/3/2022;22;2.299,54;14.113,00;16.412,54;8.295,61;171,45;321,28;552,89;1.094,03;309,46;458,16;160,72;149,00;107,88;197,48;704,87;319,53;263,27;290,88;300,08;198,42;196,15;152,58;1.500,79;242,14;425,91
2022;mar-22;3;23;Hábil;Miércoles;23/3/2022;23;2.293,07;13.121,86;15.414,93;7.650,74;166,30;303,41;555,72;1.040,08;289,04;434,79;158,06;138,89;103,29;192,73;680,53;268,79;256,16;274,67;292,10;201,66;191,95;150,46;1.428,48;236,86;400,23
2022;mar-22;3;23;Hábil;Miércoles;23/3/2022;24;2.245,99;12.113,77;14.359,76;7.025,69;162,95;298,55;548,88;992,85;272,21;406,91;153,75;130,25;95,58;182,52;661,92;224,73;245,48;261,44;275,29;200,42;183,79;143,56;1.280,35;236,58;376,05
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;1;2.143,68;11.102,02;13.245,70;6.392,83;157,09;282,56;519,01;912,93;259,27;361,88;147,77;116,57;88,04;157,06;634,26;233,30;233,53;244,78;254,88;192,39;171,37;138,22;1.163,83;233,75;350,40
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;2;2.121,17;10.240,60;12.361,76;5.855,59;142,37;269,23;524,69;856,61;242,34;331,02;140,84;106,28;81,32;149,45;602,67;217,19;221,53;228,46;234,75;182,85;163,26;132,43;1.129,25;222,55;327,09
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;3;2.129,55;9.734,84;11.864,39;5.589,55;118,42;260,11;508,97;826,86;231,60;315,52;136,58;97,69;77,65;145,89;580,27;207,40;212,56;218,93;222,23;176,85;157,97;128,33;1.133,01;209,26;308,72
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;4;2.180,50;9.418,47;11.598,97;5.437,70;111,06;252,84;514,50;810,83;224,76;310,22;132,86;96,18;75,84;139,98;562,38;192,22;206,29;214,21;213,32;172,31;154,39;124,59;1.161,86;192,43;298,19
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;5;2.185,50;9.253,31;11.438,81;5.357,39;110,62;248,36;504,88;806,79;221,90;309,36;130,47;92,51;75,25;134,16;558,74;186,17;206,66;212,09;207,14;170,79;152,61;123,20;1.163,34;174,95;291,43
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;6;2.123,59;9.206,83;11.330,43;5.272,83;110,68;244,68;500,27;812,52;221,83;309,18;130,38;92,27;75,89;126,47;560,94;190,85;204,32;210,96;204,80;169,21;152,37;123,41;1.168,37;166,65;281,56
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;7;2.148,48;9.358,29;11.506,78;5.342,31;111,71;244,28;496,33;840,88;227,18;317,32;128,58;95,21;77,28;119,64;564,02;209,76;207,43;213,26;205,61;171,46;158,15;124,13;1.215,62;160,47;276,13
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;8;2.148,73;9.146,04;11.294,77;5.287,41;106,28;237,73;483,12;823,36;233,01;302,71;123,75;92,92;74,18;113,31;563,52;221,60;204,67;210,28;197,48;175,27;157,27;121,29;1.146,91;146,66;272,05
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;9;2.190,86;9.487,14;11.678,00;5.550,58;110,00;240,52;523,96;858,26;243,19;319,35;123,97;91,82;72,04;117,72;574,68;241,60;196,52;202,25;197,94;178,00;160,38;115,36;1.151,52;141,96;266,35
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;10;2.236,25;10.216,34;12.452,59;5.952,22;121,67;246,28;518,97;930,65;253,71;339,85;120,89;100,80;78,75;125,31;628,96;262,27;205,72;215,49;211,46;199,09;173,12;123,71;1.222,04;145,87;275,74
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;11;2.176,06;10.823,74;12.999,80;6.276,51;126,85;254,41;493,59;986,91;268,17;349,71;129,32;107,29;85,76;128,74;658,49;269,27;215,36;226,74;222,96;215,49;182,30;128,66;1.240,52;146,90;285,86
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;12;2.164,79;11.238,50;13.403,30;6.481,37;131,83;262,52;516,47;1.027,19;276,54;354,35;135,78;112,79;89,80;133,14;679,58;267,56;219,13;234,91;228,10;226,22;190,75;131,24;1.262,49;147,00;294,55
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;13;2.191,71;11.487,20;13.678,91;6.641,01;136,97;258,83;535,37;1.041,78;280,95;350,68;140,58;114,90;91,84;143,51;682,19;263,44;220,67;236,96;230,52;230,53;195,27;131,87;1.301,34;149,74;299,98
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;14;2.135,29;11.436,70;13.571,99;6.608,87;137,21;246,99;527,94;1.026,83;276,44;347,66;139,84;114,48;89,15;152,78;681,94;266,91;219,02;236,54;229,22;234,31;197,05;131,98;1.263,44;148,15;295,27
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;15;2.139,14;11.120,03;13.259,17;6.478,65;136,69;244,07;522,65;990,80;272,78;340,59;138,61;111,43;84,96;153,39;642,57;279,31;214,27;232,82;223,76;229,16;192,22;129,72;1.206,85;145,62;288,25
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;16;2.129,46;10.854,17;12.983,63;6.328,92;132,93;244,90;521,20;971,31;271,16;339,45;135,95;107,71;78,11;149,36;626,11;284,71;212,49;224,63;220,59;222,33;183,44;127,64;1.172,96;145,56;282,19
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;17;2.053,15;10.862,25;12.915,40;6.313,02;133,52;251,59;513,23;976,51;277,20;344,68;132,57;113,07;79,32;147,41;625,77;299,67;211,29;225,44;219,23;221,09;179,62;126,72;1.096,14;147,46;280,86
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;18;2.083,08;11.079,50;13.162,58;6.437,82;133,16;258,60;514,39;990,06;286,57;349,56;131,17;116,07;80,52;146,89;634,50;313,39;212,37;226,95;220,84;219,38;180,01;126,32;1.144,85;152,82;286,32
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;19;2.110,08;11.498,78;13.608,85;6.781,63;132,44;259,24;521,41;998,46;285,74;358,81;131,27;122,98;86,16;146,00;642,00;326,98;212,73;228,72;229,47;213,26;182,59;127,09;1.167,11;158,85;295,93
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;20;2.118,24;12.728,16;14.846,40;7.458,39;139,74;285,90;536,06;1.095,24;309,84;410,07;140,03;132,08;100,46;154,08;666,08;351,98;223,85;240,49;258,14;221,65;196,14;129,49;1.304,52;171,01;321,19
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;21;2.093,87;13.581,82;15.675,69;7.799,68;153,97;294,85;547,84;1.210,70;314,54;418,90;140,97;137,11;113,39;167,37;737,87;340,38;256,56;274,99;274,11;249,39;216,21;142,37;1.339,58;188,72;356,20
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;22;2.131,27;13.364,96;15.496,23;7.631,38;154,67;290,19;552,34;1.200,31;306,66;408,91;138,95;139,06;113,99;167,96;742,85;315,87;261,34;279,24;270,76;249,12;215,20;147,12;1.371,84;183,65;354,82
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;23;2.139,07;12.696,34;14.835,41;7.298,11;149,46;273,99;546,97;1.134,83;288,26;384,12;132,92;135,21;107,13;163,16;721,11;298,34;255,87;268,26;259,42;239,40;207,54;145,13;1.312,18;174,55;339,48
2022;mar-22;3;24;No Hábil;Jueves;24/3/2022;24;2.074,61;11.803,26;13.877,87;6.816,90;139,71;254,08;539,47;1.055,92;264,82;357,12;126,48;121,36;98,53;156,62;694,48;273,94;246,48;254,06;241,66;232,47;197,63;140,77;1.189,79;162,11;313,47
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;1;2.182,90;10.771,96;12.954,86;6.339,05;127,42;232,69;527,42;969,36;238,99;333,07;119,02;107,62;89,52;148,19;654,25;249,47;234,19;236,35;218,88;217,41;184,76;135,33;1.158,75;148,60;284,54
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;2;2.193,79;9.898,20;12.091,99;5.859,09;120,97;215,31;516,87;896,74;221,53;316,43;111,56;97,37;81,11;136,51;616,22;233,19;219,01;221,37;202,02;200,38;171,08;129,62;1.128,08;136,05;261,47
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;3;2.207,84;9.397,80;11.605,64;5.617,44;112,18;204,39;509,53;849,46;208,93;306,09;105,54;91,22;77,48;127,54;594,16;222,27;210,22;210,67;191,14;189,72;168,14;125,39;1.112,88;125,60;245,64
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;4;2.156,85;9.192,01;11.348,87;5.514,29;108,97;198,82;506,10;838,92;204,25;304,39;102,07;88,50;76,40;123,89;585,56;215,39;205,23;208,93;185,41;184,97;163,71;123,30;1.047,62;121,10;241,04
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;5;2.163,34;9.182,07;11.345,41;5.512,52;106,78;198,41;501,62;845,26;199,73;310,30;99,98;90,71;76,32;122,28;581,31;214,19;203,71;207,52;182,13;183,67;162,73;122,88;1.066,10;118,65;238,62
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;6;2.250,46;9.469,48;11.719,94;5.731,94;105,69;201,18;506,58;867,33;206,79;323,02;100,66;94,51;78,41;123,46;584,28;221,90;206,49;208,27;183,78;183,76;163,56;123,23;1.144,98;118,26;241,88
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;7;2.267,43;10.397,81;12.665,23;6.235,44;112,51;216,37;514,72;948,76;230,73;352,55;105,05;105,59;85,09;134,33;610,40;250,52;214,86;220,13;197,75;196,62;173,29;125,79;1.246,65;124,90;263,20
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;8;2.260,40;10.882,82;13.143,22;6.593,32;117,42;215,63;487,00;992,76;232,63;356,86;100,35;108,37;88,84;145,79;643,99;266,74;221,06;232,41;201,35;207,96;178,51;126,72;1.226,84;127,36;271,31
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;9;2.321,17;11.490,17;13.811,34;7.011,77;116,35;229,09;518,52;1.042,98;247,14;377,00;101,70;112,05;92,28;148,93;655,88;282,41;218,10;234,43;204,62;208,59;179,07;124,98;1.291,18;133,11;281,17
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;10;2.296,97;12.225,07;14.522,03;7.442,07;120,07;235,75;523,02;1.102,49;252,96;393,24;105,02;114,10;98,74;154,31;694,15;293,98;228,08;246,49;216,96;225,23;186,93;129,47;1.323,99;137,74;297,26
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;11;2.273,51;12.704,22;14.977,73;7.722,51;124,64;244,79;508,01;1.134,79;261,92;403,42;109,57;121,44;100,90;158,71;719,21;298,19;237,52;251,03;226,58;238,25;189,25;132,29;1.342,34;142,85;309,54
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;12;2.224,97;13.027,42;15.252,39;7.864,43;128,21;256,38;516,17;1.149,38;276,33;405,67;114,84;121,31;102,01;163,87;734,21;300,34;238,48;256,94;235,57;246,34;184,59;133,89;1.350,53;150,54;322,39
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;13;2.209,12;13.026,30;15.235,41;7.869,53;132,52;257,50;523,97;1.148,85;275,47;393,71;118,39;122,41;99,87;170,32;732,14;281,65;241,48;255,36;240,99;252,18;186,66;134,30;1.309,07;157,57;331,47
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;14;2.275,43;12.881,75;15.157,18;7.890,96;132,02;252,33;524,32;1.117,85;269,62;389,59;120,58;124,50;95,06;170,21;712,92;281,26;238,49;247,46;237,97;249,70;181,43;131,90;1.307,89;155,52;325,60
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;15;2.293,39;12.572,07;14.865,46;7.704,05;128,79;250,44;519,12;1.095,06;269,84;381,85;125,19;120,62;90,68;165,06;673,38;294,72;231,46;246,01;237,15;244,42;174,39;130,91;1.305,22;153,71;323,41
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;16;2.310,09;12.393,95;14.704,04;7.571,78;130,80;257,64;521,31;1.090,17;274,08;380,78;128,13;120,83;88,86;160,26;655,34;301,54;225,92;244,45;238,90;242,10;172,26;130,35;1.288,05;157,01;323,51
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;17;2.378,15;12.307,87;14.686,01;7.417,67;131,62;270,43;526,34;1.096,71;286,85;389,56;131,26;120,12;91,08;160,58;654,83;309,42;225,44;244,16;240,54;241,71;176,81;130,35;1.352,30;160,96;327,31
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;18;2.322,08;12.290,90;14.612,98;7.377,07;130,17;278,39;516,51;1.104,41;296,16;394,70;132,67;121,95;92,82;162,44;664,80;315,40;225,41;244,69;242,04;239,38;183,60;133,35;1.255,92;167,62;333,49
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;19;2.378,48;12.386,26;14.764,74;7.448,78;130,01;277,50;515,46;1.094,90;295,21;404,96;131,25;127,62;92,82;163,68;664,84;314,13;225,37;245,65;242,39;232,68;185,26;134,29;1.327,87;171,93;338,15
2022;mar-22;3;25;Hábil;Viernes;25/3/2022;20;2.447,93;13.502,53;15.950,46;8.097,08;140,63;302,92;529,95;1.173,77;318,52;449,39;142,94;139,62;104,19;167,40;684,41;352,35;233,22;256,12;257,07;235,17;196,76;138,07;1.485,50;183,05;362,36
